ID_REF	CT18	CT19	CT20	CT21	CT22	CT23	CT24	CT25	CT26	CT27	CT28	CT29	CT30	CT31	CT32	CT33	CT34	CT35	CT36	CT37	CT38	CT39	CT40	CT41	CT42	CT43	CT44	CT45	CT46	CT47	CT48	CT49	CT50	CT51	CT52	CT53	CT54	CT55	CT56	CT57	CT58	CT59	CT60	CT61	CT62	CT63	CT64	CT65
1418883_a_at	79687.4	82000.5	79799.2	79209.0	87965.5	86869.0	79996.4	74153.9	95320.4	96052.5	68487.3	81261.7	84708.7	91989.4	89574.3	88259.7	93438.1	90493.1	97702.6	82674.6	83751.8	67081.0	69357.0	66550.8	78306.0	80995.8	60055.1	75307.6	55052.0	70526.8	63059.7	67857.2	75681.3	66295.7	72208.7	71673.6	75213.9	58265.4	68537.0	71457.2	72872.1	69912.0	63196.5	34306.1	37053.5	42398.1	40940.6	36086.9
1418708_at	189010.5	182523.3	204570.3	199496.6	191374.2	189719.7	184327.9	187422.6	188910.6	190158.5	218347.9	193614.0	190238.3	195255.9	184817.4	150887.0	191091.6	198960.0	188004.4	196473.4	188594.2	191791.8	192625.2	194302.3	174327.4	176975.3	200321.7	171324.5	187904.2	175540.9	185159.0	175552.5	172223.2	191374.2	192823.5	186011.9	174170.9	182828.6	179660.8	174214.9	184758.0	172857.0	202106.3	236880.8	238964.5	214000.5	208937.7	210018.4
1454617_at	9724.4	7356.6	8616.0	4840.8	6466.5	10630.6	11891.9	12607.7	14479.4	22509.3	23588.0	38006.5	56376.2	58849.3	41584.7	41576.6	27402.9	17013.0	19198.1	7076.4	24286.6	12265.5	11864.6	8314.7	5003.6	4081.5	9278.4	6444.8	8329.1	10640.0	12941.4	12294.5	12842.6	11809.5	19121.5	44768.9	54644.4	58062.4	50787.8	20869.7	25094.6	22759.4	6662.5	11363.5	23230.4	11432.3	10841.9	11140.0
1416625_at	153647.8	152941.4	139688.5	160415.1	171200.5	159827.4	155222.2	142192.8	149814.3	140920.7	149002.1	141573.0	151998.5	149226.4	157973.2	142056.4	150929.8	152126.5	159344.1	147449.9	152185.8	156283.4	147736.5	157677.5	153746.4	173299.5	169100.3	165574.9	173653.4	171546.1	157799.1	158407.0	163813.6	161199.0	155319.9	161296.0	183382.8	162988.1	161779.1	159971.6	159656.4	174433.2	145714.4	97144.9	94300.6	142555.4	151124.7	161754.0
1428326_s_at	202445.8	193453.5	210831.8	211306.5	196849.3	211347.7	199942.4	216450.2	191054.1	208937.0	217492.6	215629.5	209122.5	203224.8	192534.7	219554.9	185108.6	183327.8	187949.7	187018.0	202970.8	214825.7	213953.5	201203.4	213268.2	203057.3	229864.6	207138.7	219697.8	217733.6	223162.9	215724.8	207324.3	208325.5	189895.8	206310.9	206893.6	226099.6	215962.9	206899.6	218755.3	194683.6	224176.8	254930.0	249271.6	219640.6	241337.7	239854.1
1435371_x_at	103473.5	90421.0	80663.3	95426.5	75600.1	86086.7	82491.7	80707.9	58762.8	74064.1	63190.4	65484.7	70658.2	76685.2	79675.2	102555.6	87376.8	85017.1	86549.1	87364.4	99334.6	115765.2	118646.1	105112.2	100797.7	83488.8	97344.4	102413.5	88913.0	92217.5	95938.5	87811.7	70339.9	76781.5	68853.8	69177.4	59038.8	80155.0	91763.4	87808.9	107115.7	83928.9	100017.2	86803.5	130143.0	119275.9	87183.1	95015.0
1438859_x_at	453566.2	458493.9	480460.7	467613.6	493263.5	472069.1	477933.5	485739.9	489114.6	504259.0	506069.6	483485.1	467069.1	501216.8	482713.4	480293.7	461447.8	465834.3	439867.4	472406.5	468635.1	459626.7	477727.4	477830.7	479794.6	476932.5	474167.4	458728.2	499845.0	454595.1	458795.1	468386.1	473614.2	469794.3	475880.0	488248.1	457166.6	478641.9	448444.7	460205.0	451439.8	460766.8	462047.5	452000.1	465607.4	475193.9	503869.3	487453.7
1423423_at	99962.9	100438.7	115955.6	99150.3	96985.7	87604.7	100159.7	92298.0	91935.2	83144.4	77692.1	102971.6	96584.2	80189.0	85599.5	75559.3	77555.3	87864.6	82820.3	68982.9	79208.2	88176.2	92824.7	94599.7	113738.7	114483.3	86632.1	102224.0	89998.4	83859.4	90745.3	88416.4	113894.9	97946.5	89451.3	91685.5	125244.4	94774.3	79843.4	81022.8	74349.2	81391.6	55217.3	50570.5	60245.0	65747.3	71056.1	67401.8
1423828_at	82991.5	45908.9	28197.8	14798.9	23526.3	25424.9	27727.6	24850.7	42364.5	24920.2	15277.2	19448.4	12283.7	22412.3	15332.9	29936.5	18196.8	26983.6	19986.7	20870.8	31867.6	57988.2	71782.7	46541.7	56769.0	32179.0	26532.8	24156.1	7988.8	13402.1	19248.9	22472.4	16148.3	21078.3	28378.0	20645.4	9708.3	9348.1	17232.9	21971.3	30780.8	16268.0	16226.4	6764.5	13193.7	25293.5	21126.8	20149.2
1433446_at	62653.2	54340.2	67699.8	49593.4	63127.3	53180.4	37829.9	55770.5	50488.6	59932.4	47277.6	66271.3	52229.1	49209.0	36057.8	35459.1	31706.4	22950.7	38273.1	13591.8	12398.3	21974.9	26419.1	32235.3	41907.1	38548.5	54772.7	66469.5	48347.5	53187.0	60293.3	51282.3	38768.1	52645.3	63541.5	53826.7	46113.0	55109.5	49449.3	32080.6	30545.5	39009.5	9307.2	17773.3	22668.6	27065.2	35154.6	25456.6
1455976_x_at	364055.1	324240.5	339610.6	336101.7	351996.9	346129.5	338180.8	341585.8	351206.2	341919.3	362681.3	340832.3	339873.8	351528.5	351663.5	351909.2	360083.8	323998.5	326828.8	310359.5	326198.5	330905.7	340336.2	329676.7	369765.1	351621.0	352765.5	369012.6	368186.1	371662.0	340703.9	364569.9	341739.7	370671.4	371783.7	344553.1	352426.7	367849.6	357177.2	360120.0	362565.0	353674.6	316120.4	353556.7	351541.3	355459.2	371387.0	341539.1
1423693_at	5009.8	5535.3	7337.6	6049.6	6441.5	6606.9	7351.0	109053.4	7554.5	6790.6	8798.8	7865.5	6366.9	5484.9	5180.9	4636.5	5582.6	6497.8	6505.9	4408.6	5085.3	4193.2	5092.6	4494.7	5025.6	6350.4	7888.1	6400.9	38786.4	5369.8	5730.4	5759.2	7542.6	8099.3	8174.2	7561.6	8514.3	7486.8	6361.5	6064.1	5561.2	6323.6	5525.0	7412.3	7767.3	5973.7	6697.8	8482.3
1415828_a_at	76017.3	83961.0	86749.5	76290.8	63771.4	58481.7	62086.4	72055.8	46708.4	33012.2	47710.5	68213.1	67794.0	32877.2	46618.9	45662.7	65201.4	72491.1	70584.8	61786.2	77427.6	79553.6	84098.6	81467.5	86240.0	94928.8	79899.1	76468.0	72930.6	73999.0	66083.9	66595.7	80050.7	70612.5	66417.1	53352.7	73403.1	58774.1	53040.6	49788.0	59518.4	53402.3	40507.9	85877.3	88732.2	90405.0	89147.5	82972.8
1418787_at	165118.6	165122.6	186680.5	166151.9	145180.6	159193.8	142621.4	168320.7	138285.8	158647.8	164544.8	155956.1	157951.6	147439.1	156869.0	165214.8	168952.2	165664.1	159509.1	168075.3	169441.3	169098.7	153169.2	143780.6	176762.6	153691.8	176262.5	161945.5	173313.4	175087.7	169750.7	145514.1	134380.6	169271.5	160219.5	172990.6	167971.6	180673.5	183149.7	172517.1	174547.6	170329.3	203481.6	210628.8	197719.5	167783.7	187508.8	169304.9
1436959_x_at	81685.0	79417.8	68374.8	68356.2	75696.2	86067.3	97062.6	79017.3	108206.3	96590.9	85069.8	82477.8	86748.9	101098.0	81353.6	83495.1	78139.8	70348.6	58720.1	63809.4	66455.2	71279.9	70304.8	66851.5	58493.8	62212.5	55606.6	72075.0	52955.5	73094.0	68601.7	76322.7	88698.2	76837.9	101050.2	80066.0	75368.2	62985.1	70543.3	74747.4	76628.9	61572.2	45083.9	47756.3	42326.5	49991.9	46871.8	49121.6
1417980_a_at	25955.3	33306.6	31488.0	41519.1	31615.4	40298.0	55378.9	49585.7	49589.0	36583.1	39724.4	39011.2	29660.6	20697.8	20692.4	12021.3	11869.7	6699.4	7395.1	12625.2	10594.9	17166.8	16557.7	18783.8	24106.7	26282.5	39902.2	48903.6	54602.0	52600.0	48223.6	61255.5	56241.7	45180.3	40220.6	28534.6	27298.3	48779.0	20581.4	12745.3	11542.6	19713.7	12082.2	12818.1	15160.0	20335.4	20792.7	29053.7
1438937_x_at	76629.4	64771.7	79969.3	78100.3	85502.1	76042.8	76732.3	65137.3	93415.1	84397.6	87241.1	76546.8	76806.3	110140.9	97523.7	88654.9	82461.7	89801.1	104901.1	92719.8	79058.9	78626.2	84783.9	85380.8	84561.8	98249.0	88707.5	84125.7	86480.0	75438.6	78966.8	66578.5	80242.2	77867.0	81369.3	88877.5	109079.2	109067.5	91103.6	100111.3	89220.3	110545.6	126087.8	111689.3	115758.2	110760.6	134098.7	102179.2
1419821_s_at	123320.3	109732.8	114844.4	123835.2	115328.0	117997.7	120815.7	125969.8	90071.4	99947.0	105033.1	115511.7	117807.1	111549.9	116577.6	133267.2	103136.5	107884.0	116749.2	109085.4	109579.2	124850.0	131957.9	128854.3	118009.1	106107.0	130725.9	127898.6	119555.9	120254.4	129959.6	122557.1	107353.4	100340.8	109198.2	109601.7	110422.4	125196.2	126341.2	117355.2	132119.4	122441.1	121426.8	146773.8	162205.9	163981.1	152115.4	153804.1
1437342_x_at	80859.2	87395.9	79533.3	82319.1	82636.3	83503.2	91289.4	82723.2	92644.7	97049.2	82760.7	87206.7	94202.4	94800.7	94365.2	93020.1	93271.5	80289.6	71274.5	78213.6	71631.3	74019.3	67560.4	58664.9	74887.6	69109.0	78063.4	80728.2	88199.9	94709.4	83872.8	94886.9	89750.5	97656.0	96687.1	93589.4	84019.4	91633.5	89522.8	79504.3	81217.1	80347.7	59992.1	44135.1	38899.7	45946.2	41368.8	52706.2
1449112_at	226402.8	235931.4	234855.7	246496.3	222177.0	214318.1	221718.7	210398.8	213969.1	215983.8	187088.6	220065.0	226822.8	200244.6	230070.3	214837.0	221809.7	226585.5	229317.0	206193.3	215467.7	209207.4	216454.4	208941.1	225909.6	238684.0	228829.2	246504.7	209990.7	226276.3	225917.8	236645.9	226658.5	215563.2	237206.0	238008.5	233824.2	212950.9	236151.6	225528.1	234207.3	232012.1	221034.1	184713.4	181213.9	193748.6	193395.3	211548.4
1435897_at	104096.6	119941.0	122463.0	118608.5	125671.1	110600.3	110825.5	121541.2	100977.8	86785.5	134509.7	125452.1	121220.2	101402.5	101218.0	82958.5	110228.5	125612.1	105118.1	111166.0	115859.7	120808.1	116144.3	133754.3	98904.3	101567.1	112660.7	94707.0	127281.9	102503.6	103210.0	109322.0	95449.2	105934.1	113234.6	109468.2	100052.7	111152.3	94795.7	101329.1	97671.5	98059.7	95039.0	142692.3	144418.6	142087.4	129822.2	147279.1
1453304_s_at	72393.0	67413.9	60547.9	63354.9	72917.6	69278.5	71314.4	91662.0	75441.2	45034.3	43908.7	69755.2	65811.9	53622.3	50536.9	47427.0	64606.4	61845.0	72404.1	48149.2	62144.8	53881.6	59652.1	78849.8	76989.6	79533.8	53021.9	68869.3	50606.4	70178.0	50919.5	62728.8	69565.7	63296.6	73210.6	61632.7	84947.7	60245.6	51951.0	56064.1	45631.7	57997.0	33234.8	20336.1	27776.4	38053.2	38305.9	28886.1
1451310_a_at	165690.2	165631.2	171241.9	187773.8	180421.7	186547.1	165586.2	185886.9	164632.3	171330.7	197642.6	199366.8	187280.0	161423.2	179186.2	153508.3	172055.2	170595.7	172668.4	167173.6	162290.5	138570.1	146520.9	157594.9	151210.6	168108.4	184908.1	169601.6	170710.3	167448.4	167749.0	172599.9	182816.2	181935.1	173395.1	185539.9	209398.5	200098.1	178521.1	170489.9	162945.9	178489.7	138176.6	175066.9	157500.3	147101.5	160735.1	154782.2
1450186_s_at	111152.7	101881.0	106770.0	108168.1	108834.1	108174.8	101410.0	93887.5	108035.9	106548.5	95184.6	100525.9	106964.8	108663.7	100794.0	95227.0	99353.2	101608.8	113218.8	86095.1	96707.3	89995.1	104326.6	108354.4	110631.3	112982.5	90853.3	108681.5	79722.3	103553.3	89398.9	99239.3	102114.8	100366.5	116932.4	108507.2	117490.7	97500.9	101049.3	100615.2	92046.9	98750.8	69885.7	53776.5	61702.6	63226.7	64168.0	67116.0
1424607_a_at	44516.7	25837.8	25029.0	34861.2	37630.9	32770.3	39997.6	18188.0	44915.6	61920.6	49732.6	18604.1	16801.1	59936.3	70098.7	78345.2	21164.2	20517.8	20335.3	55918.0	29191.0	27119.3	17358.3	14253.0	19470.7	18968.3	26480.5	20764.5	32323.3	24924.8	31818.3	43710.0	40583.2	24598.1	31608.4	42241.0	33800.2	40160.2	35881.8	40156.0	52948.1	55437.9	66278.8	30998.3	34585.7	35743.9	32777.6	28018.3
1419043_a_at	94555.1	100164.3	112865.2	111205.4	117910.4	109456.2	128224.8	119567.1	142062.2	120777.1	133448.7	135263.5	123441.9	127236.9	134695.8	108529.5	137125.4	116462.9	126369.5	93362.8	111125.1	89647.4	86756.4	103738.4	99086.0	113932.8	103535.9	108429.3	133450.7	117965.3	101804.7	107012.2	121867.1	121123.3	119704.4	127531.0	159308.6	141814.9	132156.9	124806.8	114716.9	128124.9	130417.1	139170.8	122692.8	104784.1	122357.7	104821.3
1448734_at	137303.9	130549.9	135386.5	153305.6	153218.3	157941.0	148543.6	174117.2	138016.9	145716.7	152921.3	148637.0	163291.8	146712.3	147416.8	169303.2	137900.8	130449.6	137678.2	138738.7	126447.5	144593.7	160191.6	154362.3	150733.9	160253.4	150957.1	175997.0	166889.9	166271.4	183136.4	168602.3	172303.2	148135.7	135977.7	138327.7	155853.4	181512.7	158589.8	151877.5	152250.1	159657.9	156381.4	135787.7	159415.1	187469.2	185368.3	159278.7
1448318_at	80135.6	80756.7	70572.1	72526.8	78133.5	69267.2	79034.3	66269.9	83980.5	96489.1	85206.4	79925.8	88198.8	101138.8	88776.0	69072.1	80946.5	52485.5	53083.4	38761.7	53454.8	63455.6	65752.5	63549.6	71135.2	66180.3	81118.2	69038.0	71649.6	71856.2	70842.1	67297.1	80786.8	87329.4	82772.2	78495.2	83450.2	82280.5	89200.0	62066.5	65275.6	57803.5	44112.8	38897.9	37616.1	46590.6	52767.7	59071.5
1456436_x_at	202190.2	214067.7	211787.1	208612.3	219478.1	219969.0	216237.4	226042.3	232308.8	243511.4	260012.1	222872.5	200248.1	230414.8	213932.7	212782.7	212407.6	207963.2	199800.6	218730.2	203205.4	220240.9	205198.6	202348.4	218614.7	207346.1	214770.2	200631.5	236616.3	211489.7	215298.5	215960.3	209945.9	217078.9	199263.0	216221.2	201999.9	230611.3	202787.0	217800.0	214859.3	205321.6	230464.1	254126.9	230694.6	247384.5	254743.0	226479.4
1435757_a_at	158801.6	171103.5	173914.0	153720.0	143871.1	159932.9	169671.2	171660.9	160791.8	155170.0	176594.3	179498.3	155793.7	167978.1	172039.4	187302.9	179613.5	163084.8	148679.1	181400.7	176764.5	178086.0	173164.1	147380.1	185574.0	166314.0	188287.7	189361.9	198955.4	186160.5	179359.6	198550.8	191699.9	170722.3	169784.9	186754.9	159379.4	190530.6	187237.7	181400.7	180933.2	172523.2	193816.8	220824.6	183268.5	184865.0	184533.6	165078.0
1422475_a_at	212612.7	231005.9	237341.5	235348.8	238143.0	220936.6	208989.7	223467.8	219686.8	209854.9	242130.8	231856.4	222673.8	198509.8	211267.4	213326.5	223664.8	216805.0	203409.2	219105.3	234904.2	223231.1	229478.4	226668.5	227637.2	221915.5	222358.0	211771.3	248589.3	216661.7	219428.8	216779.7	218627.2	224775.1	209976.1	212197.7	231191.6	227041.6	207944.4	218306.3	206235.8	212158.5	237131.3	257785.0	274943.6	244570.1	252138.8	242105.2
1435888_at	38335.8	36810.4	34194.6	51866.4	71663.9	48908.3	28474.1	32238.4	43531.6	60555.3	48343.1	63847.1	25802.2	55755.6	66712.4	75305.5	57049.8	64644.6	62532.1	53188.0	45318.6	24727.2	41395.7	56348.5	22661.0	33320.0	44644.0	35058.5	52386.9	60826.2	43167.1	30933.6	50790.9	26351.7	42979.6	60303.8	50740.7	46173.6	55866.4	38545.9	62770.2	71161.7	32292.5	21764.6	22085.0	32366.3	27945.7	22904.5
1428212_x_at	169659.2	172336.4	189938.7	169732.2	176121.1	167897.0	166562.3	175660.8	183764.1	185859.3	197577.9	176614.5	163967.3	172210.3	168306.6	160318.7	176382.0	174230.4	157492.0	169550.3	174431.2	168175.9	169355.8	172572.1	171598.9	176892.4	179588.2	157637.0	197162.1	167473.6	176700.3	174051.1	164163.5	174052.9	171968.5	167232.3	158270.0	174381.0	164171.0	167093.4	162948.7	174058.1	201650.8	221931.4	231492.2	188739.5	198984.6	187710.2
1415948_at	104481.4	128451.2	126841.3	113104.6	104967.2	108443.9	105356.4	104920.1	99974.7	115695.5	107194.0	122591.4	133773.6	115762.9	117475.8	106461.8	143974.0	122825.6	128834.9	121318.2	122519.5	126896.7	99758.0	107391.1	117475.8	114650.3	128794.6	119679.9	125774.7	147966.4	141363.6	130534.1	135888.8	144364.4	162070.5	134200.9	141360.8	143292.9	146482.9	130337.7	131169.0	127902.7	116565.3	143545.1	120999.6	105632.5	101824.8	109047.1
1416021_a_at	37192.4	31039.5	20791.4	20085.5	61889.7	28784.8	57537.6	48978.6	75772.5	42784.8	54009.7	48109.3	27197.2	47771.8	36279.9	25441.1	42751.4	22411.1	26032.3	16748.0	25496.6	20946.0	21882.0	31733.2	35532.2	39222.3	33729.2	35060.3	44385.9	48770.8	34242.4	36276.5	48873.9	30570.2	43925.6	26808.0	50268.9	30801.9	26452.9	35305.5	36264.9	24865.5	17881.2	50211.5	22890.0	79983.6	70408.0	22235.4
1448172_at	218635.5	231464.8	233288.7	227834.3	212903.1	201574.6	208093.5	211942.3	202737.4	194392.0	231388.4	221123.3	208183.8	178712.3	200814.9	187238.4	215621.9	213918.9	215109.2	201999.5	216516.7	215065.6	208968.6	205637.4	216875.1	217119.3	237641.7	209663.7	222754.4	211258.7	221474.0	217560.7	207811.2	231213.7	219960.8	214398.3	213007.0	210017.8	215126.9	198550.8	205352.1	208055.2	222391.3	265440.3	248263.0	221186.4	233158.9	236383.0
1453724_a_at	72370.7	76247.4	78894.9	82768.0	63978.6	59887.3	56308.7	68508.4	40989.8	37909.8	38747.7	74177.8	79112.1	45744.0	53509.2	48862.5	73276.3	76002.9	72418.2	63459.0	66288.2	59425.2	70431.0	72254.0	69192.8	79361.9	60703.6	76006.7	56123.1	65110.8	64953.3	68542.0	65167.3	64461.2	72760.4	61985.5	74831.5	57947.5	63348.1	54137.2	63557.5	57804.8	26394.4	27479.0	36956.0	32985.5	31271.5	41997.1
1426516_a_at	11003.3	6929.5	9876.1	9152.5	10140.1	4686.2	1638.7	1940.1	6016.1	5495.0	6467.6	4795.5	7799.5	14765.6	12280.2	29458.1	24536.9	52162.2	41732.7	64111.4	31347.8	8841.0	14404.7	13199.5	9215.6	7136.5	6513.0	7805.0	5379.9	3079.7	1991.7	3579.6	2739.4	4174.0	4920.6	9686.8	5412.2	4505.6	13079.8	35354.2	19492.6	38178.3	56708.9	20494.9	10236.5	11972.9	7055.7	3815.8
1438629_x_at	69210.4	67811.0	63608.6	65603.0	66563.3	69896.5	60965.4	58396.5	56339.1	67260.9	46412.5	54101.0	58578.8	61305.1	64688.7	61705.5	65360.1	67856.1	65474.8	71617.1	71176.5	63161.8	67302.0	74605.0	61956.3	64226.3	41647.7	57531.3	37816.5	61530.9	46875.5	50761.1	50135.3	48777.4	51042.1	51640.4	54447.8	44700.7	51679.3	51780.9	44947.1	53612.3	44132.2	11759.0	19366.5	21987.2	21406.4	23251.9
1455098_a_at	147727.8	139278.9	146320.5	160863.9	158905.3	157727.8	154661.6	149065.0	134138.1	134360.0	120380.4	140425.2	159717.9	138311.3	135642.2	139408.4	140809.2	138695.2	155278.1	142558.5	136976.4	133724.5	144052.1	148966.1	149333.8	171444.3	144333.7	172913.5	150659.6	160962.0	166591.9	147816.5	162595.9	145598.7	156464.0	149730.0	164023.0	146971.7	146615.3	148187.1	156910.7	162210.3	133858.3	94923.4	103819.1	133299.7	136728.7	145768.2
1427963_s_at	47496.3	47934.1	48678.2	39496.0	30460.0	20332.3	15527.5	23365.9	21320.4	19913.3	23459.7	35736.2	49536.7	34792.1	51120.4	49219.6	52017.2	57242.6	70376.0	58600.8	68055.4	59137.8	48422.0	53064.9	49659.5	41915.0	38318.4	38947.1	33212.9	30607.1	37642.8	27685.8	24007.5	30867.6	37919.2	44298.8	43341.7	63622.9	59737.7	48937.7	55698.3	63100.6	70233.4	52468.1	75989.8	47807.2	58882.0	49761.8
1415879_a_at	131094.5	129525.8	128730.5	122502.9	135934.3	128786.4	123170.3	121511.1	124772.9	129583.2	111925.2	134324.8	128895.1	133073.6	122246.0	131855.9	135436.1	128657.9	123223.1	133597.1	125719.8	112720.3	125094.3	131956.8	131296.8	132760.4	102677.5	124112.3	99164.3	118056.4	106598.2	115686.4	123560.3	129059.3	131023.5	129158.9	143553.0	120799.4	119821.3	127587.0	121702.3	125759.4	109834.7	79866.5	96393.1	88836.0	81617.9	84002.2
1433472_x_at	195145.6	214639.0	212458.4	205958.5	211202.6	210650.5	212551.9	206508.1	222104.3	225571.6	242964.2	215325.5	190188.3	216787.2	201812.0	180743.4	212167.8	205174.2	186574.7	203155.5	204619.5	207580.8	192447.4	189170.0	204996.7	204244.9	219682.7	190906.0	233521.6	203106.3	215605.9	204798.5	194356.7	216803.3	215307.3	210518.9	194535.6	210669.5	193318.7	205308.2	191525.8	198683.0	213177.5	253520.9	230018.3	224014.9	235053.7	223073.7
1425140_at	121607.8	115987.2	121170.8	133869.2	98384.3	104866.9	104367.0	116608.6	85312.6	83105.9	99601.5	113311.5	116404.5	86668.4	85689.4	90371.7	91880.6	100604.3	100113.1	91222.1	101518.3	104810.7	116514.4	107526.1	107981.0	112396.2	130134.1	133841.7	126558.0	110661.2	133187.1	117717.5	111512.3	99373.7	110549.9	96459.7	111138.1	106872.5	113125.6	95509.3	120546.4	95479.0	68363.6	137164.6	122523.6	110707.0	113882.3	114292.7
1433691_at	26344.3	33569.3	30809.8	38605.2	36904.8	53215.8	48390.0	44948.5	31692.2	18300.3	18305.5	18977.2	14035.8	10742.6	10352.6	8615.3	6044.1	6864.7	7790.7	12940.6	7510.4	17813.0	18963.6	25526.4	17881.9	16782.7	39782.0	28725.9	37252.7	64335.2	53584.8	43664.6	37106.1	24053.9	30634.4	13765.6	13833.7	18167.4	10036.8	5495.3	7430.8	6336.7	18853.6	7773.4	14585.7	11652.3	9393.7	26113.1
1455036_s_at	129237.5	132575.6	131399.4	140675.8	122729.9	137302.2	137134.6	139970.8	126926.1	133552.5	144081.1	136008.0	130527.1	125921.3	131502.2	134949.1	139734.9	148474.8	130219.0	149586.7	145745.5	154286.9	145943.0	136198.8	133326.8	130858.3	142033.9	131225.4	153097.3	136189.2	146216.7	140720.1	124690.7	143094.4	129063.0	130408.9	126542.7	132964.6	143627.5	133577.9	141348.2	125166.2	168984.9	194001.4	177662.1	162422.2	166388.4	168194.7
1428102_at	54.9	55.6	55.3	56.4	53.7	55.7	54.1	98175.9	55.0	54.4	55.2	56.1	56.5	56.4	55.1	57.4	56.8	55.3	55.6	56.5	56.4	57.1	57.4	58.2	56.9	57.0	56.6	56.8	30472.6	58.1	56.4	57.1	58.4	56.9	56.4	55.4	55.2	56.9	56.7	57.7	57.2	57.2	58.1	59.5	58.6	58.4	59.7	60.6
1417451_a_at	265217.9	257888.9	270758.6	266550.2	263512.3	248037.7	251083.0	246052.3	237200.2	233331.6	265155.9	257058.5	249319.5	211872.8	230259.2	224802.6	246035.4	252496.6	254966.5	244810.8	267471.6	260525.0	252544.4	261399.5	262406.2	259263.8	285378.5	258638.1	270000.0	253376.7	251143.6	247524.2	253128.6	260450.9	260950.9	252061.0	251950.2	255066.7	254393.6	253160.3	261087.4	239834.5	243002.2	298446.3	277741.5	261394.6	269097.0	272299.2
1423244_at	128243.8	126793.1	155707.0	140472.3	133067.8	119591.8	116589.6	130964.9	109190.0	98391.8	127245.7	133628.9	124853.3	108963.1	104030.7	101640.5	111919.0	134813.1	154575.8	117444.0	128163.2	112334.3	107208.6	101352.0	122614.1	111815.3	137341.7	125495.8	137460.8	135664.7	122184.8	107662.0	98707.9	118893.9	142505.2	124239.5	124259.9	129382.6	125858.7	108120.8	116993.1	103762.4	115078.2	161341.2	138036.8	117312.6	124547.7	120248.4
1423763_x_at	165897.2	178261.9	188443.8	172333.9	186565.0	182927.6	167038.6	169800.3	179243.8	195103.4	183879.3	182055.5	167153.4	180883.7	171937.9	176323.4	193389.4	179048.4	167995.4	176552.9	174196.3	170956.2	160264.6	166192.5	169277.6	171695.5	150500.8	158090.9	194839.4	164182.4	148830.3	159688.2	163144.7	180183.6	180271.2	187880.6	170166.0	174389.6	166549.2	177150.8	156309.4	173470.2	157820.1	135745.9	132209.6	141955.9	140014.7	156888.2
1418645_at	48799.0	44342.3	49044.0	58503.9	58642.1	61478.2	60125.3	54648.8	64006.1	72725.3	66057.4	61778.2	59966.8	58129.2	55940.9	49976.3	38159.2	35074.2	35850.1	33062.9	29834.6	35238.4	38097.9	35053.1	41490.0	45608.5	48533.0	55008.7	51263.9	47009.0	48618.4	63134.9	56823.9	56473.6	61915.0	73295.9	68037.0	62937.8	52850.1	50687.3	42508.0	48450.8	26117.1	15093.8	18019.6	18970.0	19759.3	32032.3
1427932_s_at	69530.1	62705.7	65382.3	63134.0	78463.5	70780.5	74374.2	52205.7	91028.4	101353.3	72244.1	64488.0	63766.5	74069.9	83459.6	73009.5	53963.4	46111.6	48489.8	54570.2	52857.2	42092.8	42317.1	46205.2	46953.5	59838.4	56205.2	54224.2	56531.4	46411.5	48836.0	58431.8	68508.8	65034.2	59862.6	67599.1	69466.0	71014.9	55895.3	59497.6	49999.7	62694.1	50077.7	31848.9	37705.3	34991.8	37062.6	35424.1
1450668_s_at	108039.9	108391.5	115061.8	113383.6	103195.4	94423.1	97468.1	103574.5	80767.9	71734.3	95517.9	89997.9	85196.7	71793.6	79420.6	81190.2	83948.3	92258.6	86394.5	100693.8	112812.8	114424.6	118538.6	112972.4	112479.7	114721.6	117974.5	103476.8	122919.6	102588.3	102174.9	94111.2	92848.9	96341.7	88765.9	88571.4	93229.3	89832.5	87569.4	85786.3	84740.4	82727.3	103670.5	115514.1	119363.0	121110.1	128795.6	120090.6
1417561_at	350239.3	336627.1	345402.1	350206.7	335159.6	341404.9	329578.6	329699.6	355214.9	346040.6	350016.6	328710.7	333747.0	343358.3	332694.5	313702.1	318878.3	332546.1	321063.4	308962.0	309910.8	328292.7	327447.8	320965.9	318375.8	337336.7	357368.8	323837.2	345327.0	336011.3	354707.2	339547.1	326006.7	355214.9	351421.9	339952.2	307767.4	318369.2	338124.6	329342.7	333052.9	335990.1	351056.3	379746.3	349132.3	342209.5	341730.1	345278.3
1418853_at	107958.4	112398.3	106547.9	113294.1	113221.8	117363.9	114180.6	110298.4	113530.0	116075.7	104076.9	115254.5	109441.6	108467.2	106474.8	93636.3	93803.2	98678.7	102851.0	82213.4	87342.8	89217.6	92697.9	98215.5	97383.4	113866.1	113051.7	112863.2	108410.2	110017.9	118083.9	109343.6	123110.8	112805.4	119410.1	112048.4	129313.9	112175.7	101857.7	95545.3	100326.9	105063.0	76667.5	62797.2	59762.5	79967.6	86344.5	93100.2
1451625_a_at	180187.3	173494.8	197063.2	198738.1	192975.5	181912.9	182125.7	169808.9	183698.6	167009.6	202003.1	175666.4	186169.3	176430.6	168889.6	148732.2	164026.9	174704.8	188982.5	156525.8	177169.2	166783.5	176845.3	191355.5	168272.4	175859.8	192203.1	163148.8	180719.3	161824.1	166686.2	169885.5	157010.1	177993.4	170857.2	177477.5	178466.2	166515.6	168632.9	162930.7	175768.9	159651.1	184418.8	222318.3	213717.9	183577.2	185527.1	194433.9
